Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Plot,Block,Removal,Litter,Family,Genus,Species,Field Plot,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Fabaceae,Lupinus,argentus,10B,LUAR,legum,perennial,6,4,0,0.06
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Fabaceae,Lupinus,argentus,11B,LUAR,legum,perennial,3,2,0,0.03
2023,7/31/23,Emerald Lake,3211.096031,Post,5.93,Creek,22,3,R,Castilleja,Fabaceae,Lupinus,argentus,11B,LUAR,legum,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Fabaceae,Lupinus,argentus,13A,LUAR,legum,perennial,5,8,0,0.05
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Fabaceae,Lupinus,argentus,13A,LUAR,legum,perennial,3,5,0,0.03
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Fabaceae,Lupinus,argentus,13B,LUAR,legum,perennial,2,5,1,0.02
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Fabaceae,Lupinus,argentus,13B,LUAR,legum,perennial,4,4,1,0.04
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Fabaceae,Lupinus,argentus,15A,LUAR,legum,perennial,3,5,1,0.03
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Fabaceae,Lupinus,argentus,15A,LUAR,legum,perennial,8,5,0,0.08
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Fabaceae,Lupinus,argentus,15B,LUAR,legum,perennial,3,7,1,0.03
2023,8/1/23,Emerald Lake,3218.547977,Post,6.88,Trail,30,1,R,Castilleja,Fabaceae,Lupinus,argentus,15B,LUAR,legum,perennial,2,3,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Fabaceae,Lupinus,argentus,16A,LUAR,legum,perennial,8,14,0,0.08
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Fabaceae,Lupinus,argentus,16A,LUAR,legum,perennial,8,11,1,0.08
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Fabaceae,Lupinus,argentus,16B,LUAR,legum,perennial,6,7,1,0.06
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Fabaceae,Lupinus,argentus,16B,LUAR,legum,perennial,7,5,0,0.07
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Fabaceae,Lupinus,argentus,17A,LUAR,legum,perennial,3,6,0,0.03
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Fabaceae,Lupinus,argentus,17A,LUAR,legum,perennial,6,5,0,0.06
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Fabaceae,Lupinus,argentus,17B,LUAR,legum,perennial,3,2,1,0.03
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Fabaceae,Lupinus,argentus,17B,LUAR,legum,perennial,3,1,1,0.03
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Fabaceae,Lupinus,argentus,18A,LUAR,legum,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Fabaceae,Lupinus,argentus,18A,LUAR,legum,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,38,5,R,Castilleja,Fabaceae,Lupinus,argentus,19B,LUAR,legum,perennial,7,8,1,0.07
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Fabaceae,Lupinus,argentus,19B,LUAR,legum,perennial,9,3,0,0.09
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Fabaceae,Lupinus,argentus,1A,LUAR,legum,perennial,1.3,4,0,0.013
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Fabaceae,Lupinus,argentus,1A,LUAR,legum,perennial,5,2,1,0.05
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Fabaceae,Lupinus,argentus,20A,LUAR,legum,perennial,2,1,1,0.02
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Fabaceae,Lupinus,argentus,20A,LUAR,legum,perennial,4,3,0,0.04
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Fabaceae,Lupinus,argentus,20B,LUAR,legum,perennial,1,4,1,0.01
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Fabaceae,Lupinus,argentus,20B,LUAR,legum,perennial,2,1,1,0.02
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Fabaceae,Lupinus,argentus,2A,LUAR,legum,perennial,7,14,1,0.07
2023,8/1/23,Emerald Lake,3214.132079,Post,2.95,Trail,3,2,C,Castilleja,Fabaceae,Lupinus,argentus,2A,LUAR,legum,perennial,12,8,1,0.12
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Fabaceae,Lupinus,argentus,3A,LUAR,legum,perennial,2.5,1,0,0.025
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Fabaceae,Lupinus,argentus,5A,LUAR,legum,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Fabaceae,Lupinus,argentus,5A,LUAR,legum,perennial,3,1,1,0.03
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Fabaceae,Lupinus,argentus,5B,LUAR,legum,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Fabaceae,Lupinus,argentus,6A,LUAR,legum,perennial,1.5,2,0,0.015
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Fabaceae,Lupinus,argentus,6B,LUAR,legum,perennial,2,1,0,0.02
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Fabaceae,Lupinus,argentus,7A,LUAR,legum,perennial,5,11,0,0.05
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Fabaceae,Lupinus,argentus,7A,LUAR,legum,perennial,15,11,1,0.15
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Fabaceae,Lupinus,argentus,8A,LUAR,legum,perennial,6,12,0,0.06
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Fabaceae,Lupinus,argentus,8A,LUAR,legum,perennial,15,10,0,0.15
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Fabaceae,Lupinus,argentus,9A,LUAR,legum,perennial,0.5,3,1,0.005
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Fabaceae,Trifolium,hybridum,20A,TRHY,legum,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Gentianaceae,Gentiana,parryi,4B,GEPA,forb,perennial,3,1,0,0.03
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Gentianaceae,Gentiana,parryi,4B,GEPA,forb,perennial,2.5,2,0,0.025
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Geraniaceae,Geranium,richardsonii,10A,GERI,forb,perennial,1,1,0,0.01
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Geraniaceae,Geranium,richardsonii,11A,GERI,forb,perennial,4,1,1,0.04
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Geraniaceae,Geranium,richardsonii,12A,GERI,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Geraniaceae,Geranium,richardsonii,14A,GERI,forb,perennial,1.5,1,0,0.015
2023,8/1/23,Emerald Lake,3216.19598,Post,4.33,Treeline,27,1,C,Community,Geraniaceae,Geranium,richardsonii,14A,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3216.001015,Post,7.29,Trail,28,1,R,Community,Geraniaceae,Geranium,richardsonii,14B,GERI,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Geraniaceae,Geranium,richardsonii,15A,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Geraniaceae,Geranium,richardsonii,16B,GERI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Geraniaceae,Geranium,richardsonii,17A,GERI,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,3208.763818,Post,4,Treeline,36,5,C,Community,Geraniaceae,Geranium,richardsonii,18B,GERI,forb,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Geraniaceae,Geranium,richardsonii,19A,GERI,forb,perennial,6,3,0,0.06
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Geraniaceae,Geranium,richardsonii,19A,GERI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Geraniaceae,Geranium,richardsonii,1A,GERI,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Geraniaceae,Geranium,richardsonii,20A,GERI,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Geraniaceae,Geranium,richardsonii,20A,GERI,forb,perennial,15,2,0,0.15
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Geraniaceae,Geranium,richardsonii,20B,GERI,forb,perennial,15,5,1,0.15
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Geraniaceae,Geranium,richardsonii,20B,GERI,forb,perennial,6,2,1,0.06
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Geraniaceae,Geranium,richardsonii,2A,GERI,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Geraniaceae,Geranium,richardsonii,2B,GERI,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Geraniaceae,Geranium,richardsonii,2B,GERI,forb,perennial,2,1,0,0.02
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Geraniaceae,Geranium,richardsonii,3A,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Geraniaceae,Geranium,richardsonii,3B,GERI,forb,perennial,4,2,0,0.04
2023,8/8/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Geraniaceae,Geranium,richardsonii,4A,GERI,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Geraniaceae,Geranium,richardsonii,5A,GERI,forb,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Geraniaceae,Geranium,richardsonii,5A,GERI,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Geraniaceae,Geranium,richardsonii,5B,GERI,forb,perennial,8,2,1,0.08
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Geraniaceae,Geranium,richardsonii,5B,GERI,forb,perennial,10,3,0,0.1
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Geraniaceae,Geranium,richardsonii,6B,GERI,forb,perennial,2.2,3,0,0.022
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Geraniaceae,Geranium,richardsonii,8B,GERI,forb,perennial,2,1,0,0.02
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Geraniaceae,Geranium,richardsonii,9A,GERI,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3216.19598,Post,4.33,Treeline,27,1,C,Community,Grossulariaceae,Ribes,montigenum,14A,RIMO,shrub,perennial,40,2,0,0.4
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Grossulariaceae,Ribes,montigenum,12A,RIMO,shrub,perennial,20,1,0,0.2
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Grossulariaceae,Ribes,montigenum,12A,RIMO,shrub,perennial,30,1,0,0.3
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Grossulariaceae,Ribes,montigenum,12B,RIMO,shrub,perennial,10,1,0,0.1
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Grossulariaceae,Ribes,montigenum,12B,RIMO,shrub,perennial,10,1,0,0.1
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Grossulariaceae,Ribes,montigenum,14A,RIMO,shrub,perennial,30,4,0,0.3
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Grossulariaceae,Ribes,montigenum,14B,RIMO,shrub,perennial,25,1,0,0.25
2023,8/1/23,Emerald Lake,3216.001015,Post,7.29,Trail,28,1,R,Community,Grossulariaceae,Ribes,montigenum,14B,RIMO,shrub,perennial,30,1,0,0.3
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Grossulariaceae,Ribes,montigenum,1B,RIMO,shrub,perennial,23,2,0,0.23
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Grossulariaceae,Ribes,montigenum,1B,RIMO,shrub,perennial,20,2,0,0.2
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Grossulariaceae,Ribes,montigenum,3A,RIMO,shrub,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Grossulariaceae,Ribes,montigenum,3A,RIMO,shrub,perennial,8,1,0,0.08
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Grossulariaceae,Ribes,montigenum,3B,RIMO,shrub,perennial,20,3,0,0.2
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Grossulariaceae,Ribes,montigenum,3B,RIMO,shrub,perennial,20,2,0,0.2
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Grossulariaceae,Ribes,montigenum,4B,RIMO,shrub,perennial,25,3,1,0.25
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Grossulariaceae,Ribes,montigenum,4B,RIMO,shrub,perennial,15,1,1,0.15
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Grossulariaceae,Ribes,montigenum,6A,RIMO,shrub,perennial,35,2,0,0.35
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Grossulariaceae,Ribes,montigenum,6A,RIMO,shrub,perennial,30,1,0,0.3
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Grossulariaceae,Ribes,montigenum,6B,RIMO,shrub,perennial,8,1,0,0.08
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Grossulariaceae,Ribes,montigenum,6B,RIMO,shrub,perennial,7,2,0,0.07
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Liliaceae,Erythronium,grandiflorum,10A,ERGR,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Liliaceae,Erythronium,grandiflorum,10A,ERGR,forb,perennial,1.5,2,0,0.015
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Liliaceae,Erythronium,grandiflorum,10B,ERGR,forb,perennial,2.5,5,1,0.025
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Liliaceae,Erythronium,grandiflorum,10B,ERGR,forb,perennial,2,4,0,0.02
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Liliaceae,Erythronium,grandiflorum,10B,ERGR,forb,perennial,2,4,0,0.02
2023,7/17/23,Emerald Lake,3211.664924,Pre,9.6,Creek,21,3,C,Castilleja,Liliaceae,Erythronium,grandiflorum,11A,ERGR,forb,perennial,2,1,0,0.02
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Liliaceae,Erythronium,grandiflorum,11A,ERGR,forb,perennial,1,2,0,0.01
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Liliaceae,Erythronium,grandiflorum,11B,ERGR,forb,perennial,0.8,2,1,0.008
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Liliaceae,Erythronium,grandiflorum,12A,ERGR,forb,perennial,1,3,0,0.01
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Liliaceae,Erythronium,grandiflorum,12B,ERGR,forb,perennial,1.5,3,0,0.015
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Liliaceae,Erythronium,grandiflorum,13A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Liliaceae,Erythronium,grandiflorum,13B,ERGR,forb,perennial,8,3,0,0.08
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Liliaceae,Erythronium,grandiflorum,14A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Liliaceae,Erythronium,grandiflorum,14B,ERGR,forb,perennial,1,2,1,0.01
2023,8/1/23,Emerald Lake,3216.001015,Post,7.29,Trail,28,1,R,Community,Liliaceae,Erythronium,grandiflorum,14B,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Liliaceae,Erythronium,grandiflorum,15A,ERGR,forb,perennial,2,4,1,0.02
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Liliaceae,Erythronium,grandiflorum,15A,ERGR,forb,perennial,1,3,0,0.01
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Liliaceae,Erythronium,grandiflorum,15A,ERGR,forb,perennial,2,4,1,0.02
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Liliaceae,Erythronium,grandiflorum,15B,ERGR,forb,perennial,2.5,4,1,0.025
2023,8/1/23,Emerald Lake,3218.547977,Post,6.88,Trail,30,1,R,Castilleja,Liliaceae,Erythronium,grandiflorum,15B,ERGR,forb,perennial,0.5,2,0,0.005
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Liliaceae,Erythronium,grandiflorum,16A,ERGR,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Liliaceae,Erythronium,grandiflorum,16B,ERGR,forb,perennial,5,9,0,0.05
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Liliaceae,Erythronium,grandiflorum,16B,ERGR,forb,perennial,2,7,0,0.02
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Liliaceae,Erythronium,grandiflorum,17B,ERGR,forb,perennial,1.5,3,0,0.015
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Liliaceae,Erythronium,grandiflorum,18A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Liliaceae,Erythronium,grandiflorum,19A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Liliaceae,Erythronium,grandiflorum,1A,ERGR,forb,perennial,0.2,1,0,0.002
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Liliaceae,Erythronium,grandiflorum,1B,ERGR,forb,perennial,0.5,2,0,0.005
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Liliaceae,Erythronium,grandiflorum,20A,ERGR,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Liliaceae,Erythronium,grandiflorum,20B,ERGR,forb,perennial,1.5,4,0,0.015
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Liliaceae,Erythronium,grandiflorum,20B,ERGR,forb,perennial,0.1,2,0,0.001
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Liliaceae,Erythronium,grandiflorum,2A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Liliaceae,Erythronium,grandiflorum,2B,ERGR,forb,perennial,2,5,0,0.02
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Liliaceae,Erythronium,grandiflorum,3A,ERGR,forb,perennial,8,8,0,0.08
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Liliaceae,Erythronium,grandiflorum,3A,ERGR,forb,perennial,0.5,2,0,0.005
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Liliaceae,Erythronium,grandiflorum,4A,ERGR,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Liliaceae,Erythronium,grandiflorum,5A,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Liliaceae,Erythronium,grandiflorum,6B,ERGR,forb,perennial,1,1,1,0.01
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Liliaceae,Erythronium,grandiflorum,6B,ERGR,forb,perennial,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Liliaceae,Erythronium,grandiflorum,7A,ERGR,forb,perennial,1.5,3,0,0.015
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Liliaceae,Erythronium,grandiflorum,7A,ERGR,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Liliaceae,Erythronium,grandiflorum,7B,ERGR,forb,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Liliaceae,Erythronium,grandiflorum,7B,ERGR,forb,perennial,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Liliaceae,Erythronium,grandiflorum,8B,ERGR,forb,perennial,3,8,0,0.03
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Liliaceae,Erythronium,grandiflorum,8B,ERGR,forb,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Liliaceae,Erythronium,grandiflorum,9A,ERGR,forb,perennial,4,12,0,0.04
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Liliaceae,Erythronium,grandiflorum,9B,ERGR,forb,perennial,2,5,0,0.02
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Liliaceae,Erythronium,grandiflorum,9B,ERGR,forb,perennial,2,4,0,0.02
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Melanthiaceae,Veratrum,californicum,16B,VECA,forb,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Melanthiaceae,Veratrum,californicum,17B,VECA,forb,perennial,30,10,1,0.3
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Melanthiaceae,Veratrum,californicum,17B,VECA,forb,perennial,3.5,9,0,0.035
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Onagraceae,Chamaenuerion,angustifolium,10A,CHAN,forb,perennial,15,21,1,0.15
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Onagraceae,Chamaenuerion,angustifolium,10A,CHAN,forb,perennial,12,9,1,0.12
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Onagraceae,Chamaenuerion,angustifolium,10B,CHAN,forb,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Onagraceae,Chamaenuerion,angustifolium,10B,CHAN,forb,perennial,1,1,0,0.01
2023,7/17/23,Emerald Lake,3211.664924,Pre,9.6,Creek,21,3,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,11A,CHAN,forb,perennial,10,6,1,0.1
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,11A,CHAN,forb,perennial,12,7,1,0.12
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Onagraceae,Chamaenuerion,angustifolium,12A,CHAN,forb,perennial,25,4,0,0.25
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Onagraceae,Chamaenuerion,angustifolium,12A,CHAN,forb,perennial,25,12,0,0.25
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Onagraceae,Chamaenuerion,angustifolium,12B,CHAN,forb,perennial,0.5,1,0,0.005
