site,year,season,date,web,transect,block,plot,subplot,quad,treatment,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,36,468,21.2057435897436,42.408,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,13,64,8.92469230769232,15.314,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,PEAN,Pectis,angustifolia,Asteraceae,annual,C4,forb,5,30,4.425,4.425,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,3,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1,3,0.54448717948718,0.738,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,3,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.06,0.18,0.02733,0.02733,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1,20,2.461,2.461,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,4,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3,48,5.67948136707142,5.721,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,7,NA,3,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1,5,0.54448717948718,0.738,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,4,F,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,5,90,21.69,21.69,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,4,C,PEAN,Pectis,angustifolia,Asteraceae,annual,C4,forb,0.01,0.01,0.00885,0.00885,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,17,460,68.561,68.561,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,16,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,38,1520,153.254,153.254,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,18,NA,3,C,ALIN,Allionia,incarnata,Nyctaginaceae,perennial,C4,forb,5.5,38.5,4.4,4.4,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,16,NA,3,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,48,720,28.272,56.544,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,2,NA,3,C,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,3,36,8.346,8.346,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,18,NA,3,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,20,140,11.78,23.56,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,4.5,26.5,1.749,1.749,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,7,NA,3,C,ALIN,Allionia,incarnata,Nyctaginaceae,perennial,C4,forb,0.05,0.2,0.04,0.04,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,18,NA,4,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,2.75,8.25,0.5445,0.5445,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,3,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.5,1,0.066,0.066,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,2,2,1.284,1.284,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,9,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,91,4550,367.003,367.003,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7,120,19.362,19.362,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.05,57.4,8.4363,8.4363,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,3,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,1,8,1.7328717948718,2.39,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,4,F,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1.5,4.5,0.81673076923077,1.107,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,3,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,35,171,21.3237564102564,41.23,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,4,F,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,1.85,14.2,0.9372,0.9372,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,2,70,8.066,8.066,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,4,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.7,0.7,0.381141025641026,0.5166,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,4,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2,58,3.64751223060046,3.814,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,18,NA,3,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1.2,4.6,0.653384615384616,0.8856,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.5,0,17.979,17.979,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,13,NA,3,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,3.5,18.5,1.221,1.221,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,3,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,30,264,17.9418974358974,35.34,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,11,330,78.661,78.661,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,2,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.06,0.24,0.440963589743591,0.07068,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,12,372,48.396,48.396,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,3,F,ALIN,Allionia,incarnata,Nyctaginaceae,perennial,C4,forb,0.05,0.05,0.04,0.04,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,18,324,72.594,72.594,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,17,NA,4,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,7.25,0,12.9619655594633,13.82575,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,3,F,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.5,4,0.27224358974359,0.369,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8,0,22.128,22.128,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,4,F,SPCO4,Sporobolus,contractus,Poaceae,perennial,C4,grass,9,317,19.1664036136124,31.023,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,4,F,SOEL,Solanum,elaeagnifolium,Solanaceae,perennial,C3,forb,12,230,21.6097179487179,21.62,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,4,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.2,12,2.68350533090416,2.9112,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,9,NA,3,C,ZIGR,Zinnia,grandiflora,Asteraceae,perennial,C3,shrub,1,12,2.688,2.688,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,160,2470,94.24,188.48,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,2,NA,3,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.96,4.28,2.16924871794872,1.13088,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1,7,0.54448717948718,0.738,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,7.05,168.2,14.7209871523446,13.44435,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,13,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,47,185,28.0393205128205,55.366,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,5,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,5,230,20.165,20.165,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,5,NA,4,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.8,37.4,4.15725569645747,3.4326,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,4,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,2.6,15.3,1.1843,1.1843,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,3,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.05,0.2,0.022775,0.022775,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,3,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,1.85,1.85,1.1877,1.1877,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,27,1134,108.891,108.891,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,3,C,KRLA2,Krascheninnikovia,lanata,Chenopodiaceae,perennial,C3,shrub,2,86,13.14,13.14,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,4,F,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,1,9,0.594,0.594,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,7,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.5,0,6.915,6.915,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1,4,0.4555,0.4555,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,14,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3.75,0,7.30756473001001,7.15125,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,4,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.05,0.2,0.022775,0.022775,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,13,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,17.5,0,29.1048562319492,33.3725,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.25,1.5,0.113875,0.113875,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,4,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,2,18,3.23124030769208,5.906,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,3,F,ALIN,Allionia,incarnata,Nyctaginaceae,perennial,C4,forb,2,8,1.6,1.6,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,5,135,12.305,12.305,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,3,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7.25,0,20.0535,20.0535,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,3,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,5,90,7.36189158122409,14.765,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1,1,0.54448717948718,0.738,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,20,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,17.5,668,70.5775,70.5775,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,17,NA,4,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,116,590,68.324,136.648,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,3,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1,7,0.956576923076925,1.178,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,5,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1.6,8,1.30434871794872,1.8848,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,2,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.01,0.03,0.004555,0.004555,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,5,NA,3,C,DANAN,Dalea,nana,Fabaceae,perennial,C3,forb,0.02,0.06,0.00756,0.00756,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,17,NA,3,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,66,708,38.874,77.748,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,3,F,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,2.24,2.28,1.21965128205128,1.65312,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,18,NA,4,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1,5,0.4555,0.4555,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,4,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.5,0,2.83974068353571,2.8605,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,3,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.25,1.75,0.113875,0.113875,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,1,3,0.54448717948718,0.738,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,14,NA,4,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,58,574,34.4676666666667,68.324,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,3,C,MEMU3,Mentzelia,multiflora,Loasaceae,perennial,C3,forb,2.5,62.5,4.1225,4.1225,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,SPCO4,Sporobolus,contractus,Poaceae,perennial,C4,grass,3,186,6.38880120453748,10.341,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,2,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,9,468,36.297,36.297,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,3,F,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,28,158,17.5665897435897,32.984,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,3,C,CHAL11,Chamaesyce,albomarginata,Euphorbiaceae,perennial,C4,forb,2,2,2.248,2.248,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,4,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.3,1.5,0.13665,0.13665,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,7,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,1.4,6.6,0.6377,0.6377,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,13,NA,3,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,24,112,14.3628717948718,28.272,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,3,F,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,2.1,10.3,0.6798,0.6798,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,SOEL,Solanum,elaeagnifolium,Solanaceae,perennial,C3,forb,8,176,16.5060512820513,16.544,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,5.5,25,2.50525,2.50525,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,3,F,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7,0,19.362,19.362,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,4,F,BOSP,Boerhavia,spicata,Nyctaginaceae,annual,C4,forb,0.06,0.16,0.0531,0.0531,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,3,F,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,2,44,4.922,4.922,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,4,F,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.2,1,0.066,0.066,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.25,0.5,0.033,0.033,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,4,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,2.75,44.25,2.9205,2.9205,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,19,NA,4,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.2,3,0.0911,0.0911,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,15,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,26,1014,104.858,104.858,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,11,NA,4,F,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,2,16,3.568,3.568,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,6,NA,3,F,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2,0,4.06393827294192,3.814,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,3,F,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.5,10,1.16591467092608,1.4765,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,4,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,5,45,5.7,5.7,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,14,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,3,90,12.099,12.099,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,3,F,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.05,0.15,0.022775,0.022775,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,7,NA,3,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,1.25,8.75,0.5775,0.5775,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,8,NA,4,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,26,1040,104.858,104.858,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,13,NA,4,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,8,0,14.5900489224019,15.256,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,12,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,6,164,24.198,24.198,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,10,NA,3,F,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,73,4050,294.409,294.409,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,1,NA,3,F,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,5.75,99.5,12.0259743327428,13.9495,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
fertilizer,2020,fall,2020-09-11,NA,NA,NA,3,NA,3,C,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,3,0,6.09590740941288,5.721,DeepWell,40,101.74358974359,4468.7895,-1.09012052968967
