Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Field Plot,Plot,Block,Removal,Litter,Family,Genus,Species,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Poaceae,Elymus,,Elymus,grass,perennial,3,8,1,0.03
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1.5,1,0,0.015
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,7,4,0,0.07
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,4,1,0.06
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,2,0,0.05
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Poaceae,Melica,spectabilis,MESP,grass,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,30,4,0,0.3
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,,,,bare,environmental,,0,0,0,0
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,14A,27,1,C,Community,,,,litter,environmental,,0,0,0,0
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Poaceae,Elymus,,Elymus,grass,perennial,6,8,1,0.06
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,2,1,0.01
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,4,0,0.02
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,8,1,0,0.08
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,6,0,0.06
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Poaceae,Melica,spectabilis,MESP,grass,perennial,6,4,0,0.06
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,3,0,0.001
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,25,1,0,0.25
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,5,0,0.03
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,,,,bare,environmental,,65,0,0,0.65
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,14B,28,1,R,Community,,,,litter,environmental,,2,0,0,0.02
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,5,0,0.002
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,4,4,0,0.04
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,0.2,1,0,0.002
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Poaceae,Elymus,,Elymus,grass,perennial,18,21,1,0.18
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,4,1,0.02
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,5,4,0,0.05
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,1,0,0.07
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,0.2,1,0,0.002
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,0.5,2,1,0.005
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,,,,bare,environmental,,70,0,0,0.7
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,15A,29,1,R,Castilleja,,,,litter,environmental,,2,0,0,0.02
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,3,0,0.002
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.3,2,0,0.003
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Poaceae,Elymus,,Elymus,grass,perennial,10,21,0,0.1
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2.5,4,1,0.025
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,3,7,1,0.03
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,4,0,0.04
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,15B,30,1,C,Castilleja,,,,bare,environmental,,90,0,0,0.9
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,2,12,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,6,0,0.01
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Poaceae,Elymus,,Elymus,grass,perennial,15,13,1,0.15
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,8,14,0,0.08
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Poaceae,Melica,spectabilis,MESP,grass,perennial,1,3,0,0.01
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Poaceae,Phleum,alpinum,PHAL,grass,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,5,0,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,2,8,1,0.02
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,,,,bare,environmental,,80,0,0,0.8
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,16A,31,2,C,Control,,,,litter,environmental,,5,0,0,0.05
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,5,0,0.002
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,0.7,1,0,0.007
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,5,7,0,0.05
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1.5,1,0,0.015
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Poaceae,Elymus,,Elymus,grass,perennial,13,15,0,0.13
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,5,9,0,0.05
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,3,0,0.01
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,6,7,1,0.06
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,5,0,0.05
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,Melanthiaceae,Veratrum,californicum,VECA,forb,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,,,,bare,environmental,,80,0,0,0.8
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,,,,litter,,,10,0,0,0.1
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,16B,32,2,R,Control,,,,rock,environmental,,1,0,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,2,16,0,0.02
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,4,4,1,0.04
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,4,0,0.02
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Poaceae,Elymus,,Elymus,grass,perennial,6,16,1,0.06
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,2,1,0,0.02
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,2,0,0.04
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,3,6,0,0.03
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Poaceae,Melica,spectabilis,MESP,grass,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1.5,3,0,0.015
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,2.5,4,1,0.025
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,17A,33,4,R,Community,,,,bare,environmental,,80,0,0,0.8
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,8,4,0,0.08
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Poaceae,Elymus,,Elymus,grass,perennial,5,5,1,0.05
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1.5,3,0,0.015
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Rubiaceae,Galium,bifolium,GABI,forb,perennial,5,20,0,0.05
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,3,2,1,0.03
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,8,3,0,0.08
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,2,0,0.001
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Melanthiaceae,Veratrum,californicum,VECA,forb,perennial,30,10,1,0.3
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,,,,bare,environmental,,60,0,0,0.6
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,,,,litter,environmental,,5,0,0,0.05
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,17B,34,4,C,Community,Poaceae,,,Skinny ELYMUS,grass,perennial,6,1,1,0.06
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,25,9,1,0.25
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,20,4,1,0.2
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Poaceae,Elymus,,Elymus,grass,perennial,5,8,1,0.05
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,7,1,0,0.07
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,6,0,0.05
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,1,0,0.08
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Fabaceae,Lupinus,argentus,LUAR,legum,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Asteraceae,Senecio,crassulus,SECR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,5,20,1,0.05
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,18A,35,5,R,Community,,,,bare,environmental,,40,0,0,0.4
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,5,1,0,0.05
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,25,15,1,0.25
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,3,2,0,0.03
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Poaceae,Elymus,,Elymus,grass,perennial,5,6,0,0.05
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,8,1,1,0.08
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,0,0.03
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,1,0,0.07
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,7,6,1,0.07
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,,,,bare,environmental,,40,0,0,0.4
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,18B,36,5,C,Community,,,,litter,,,8,0,0,0.08
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3,1,0,0.03
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,30,6,0,0.3
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Poaceae,Elymus,,Elymus,grass,perennial,8,13,1,0.08
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,6,3,0,0.06
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,11,7,1,0.11
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,15,35,0,0.15
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,,,,bare,environmental,,40,0,0,0.4
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,19A,37,5,C,Castilleja,,,,litter,environmental,,5,0,0,0.05
