"Year","Date","Site","Field.Plot","Pair","Plot","Treatment","total.cover","plant.cover","species","cover"
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Draba.spectabilis",0.005
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Erigeron.coulteri",0.05
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Fragaria.virginiana",0.1
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Phleum.alpinum",0.01
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Potentilla.pulcherrima",0.26
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Senecio.crassulus",0.1
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Taraxacum.officinale",0.09
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Trisetum.canescens",0.005
2024,"7/25/2024","Emerald Lake","F4",4,7,"Castilleja",1.01,0.89,"Viola.adunca",0.01
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Bare.ground",0.1
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Achillea.millefolium",0.01
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Agoseris.sp.",0.03
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Anemone.multifida",0.09
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Boechera.stricta",0.001
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Deschampsia.cespitosa",0.13
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Draba.spectabilis",0.02
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Elymus.lanceolatus",0.01
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Erigeron.coulteri",0.05
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Fragaria.virginiana",0.17
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Lupinus.argenteus",0.06
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Phleum.alpinum",0.02
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Poa.alpina",0.07
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Potentilla.pulcherrima",0.2
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Senecio.crassulus",0.09
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Taraxacum.officinale",0.06
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Trisetum.canescens",0.03
2024,"7/25/2024","Emerald Lake","F4C",4,8,"Control",1.151,1.051,"Viola.adunca",0.01
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Bare.ground",0.3
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Achillea.millefolium",0.12
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Agoseris.sp.",0.02
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Anemone.multifida",0.07
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Castilleja.septentrionalis",0.05
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Deschampsia.cespitosa",0.11
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Draba.spectabilis",0.01
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Elymus.lanceolatus",0.03
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Erigeron.coulteri",0.01
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Erigeron.leiomerus",0.2
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Fragaria.virginiana",0.07
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Poa.alpina",0.03
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Potentilla.pulcherrima",0.14
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Senecio.crassulus",0.01
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Taraxacum.officinale",0.05
2024,"7/25/2024","Emerald Lake","F5",5,9,"Castilleja",1.23,0.93,"Trisetum.canescens",0.01
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Bare.ground",0.3
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Achillea.millefolium",0.02
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Agoseris.sp.",0.02
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Anemone.multifida",0.04
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Boechera.stricta",0.01
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Deschampsia.cespitosa",0.07
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Draba.spectabilis",0.01
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Erigeron.leiomerus",0.35
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Fragaria.virginiana",0.07
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Lupinus.argenteus",0.05
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Poa.alpina",0.02
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Potentilla.pulcherrima",0.17
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Senecio.crassulus",0.01
2024,"7/25/2024","Emerald Lake","F5C",5,10,"Control",1.18,0.88,"Taraxacum.officinale",0.04
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Bare.ground",0.18
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Achillea.millefolium",0.02
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Agoseris.sp.",0.04
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Anemone.multifida",0.03
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.02
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Castilleja.septentrionalis",0.11
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Cirsium.griseum",0.04
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Deschampsia.cespitosa",0.05
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Draba.spectabilis",0.01
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Elymus.lanceolatus",0.01
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Erigeron.coulteri",0.01
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Erigeron.leiomerus",0.28
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Fragaria.virginiana",0.12
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Poa.alpina",0.005
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Potentilla.pulcherrima",0.15
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Senecio.crassulus",0.02
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Trisetum.canescens",0.02
2024,"7/25/2024","Emerald Lake","F6",6,11,"Castilleja",1.145,0.965,"Viola.adunca",0.03
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Bare.ground",0.4
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Achillea.millefolium",0.03
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Agoseris.sp.",0.02
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Anemone.multifida",0.05
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.02
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Deschampsia.cespitosa",0.03
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Elymus.lanceolatus",0.02
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Erigeron.leiomerus",0.17
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Fragaria.virginiana",0.12
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Poa.alpina",0.02
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Potentilla.pulcherrima",0.07
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Senecio.crassulus",0.01
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Taraxacum.officinale",0.01
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Thalictrum.fendleri",0.01
2024,"7/25/2024","Emerald Lake","F6C",6,12,"Control",1,0.6,"Viola.adunca",0.02
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Bare.ground",0.3
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Achillea.millefolium",0.02
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Agoseris.sp.",0.01
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Boechera.stricta",0.005
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Castilleja.septentrionalis",0.07
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Cirsium.griseum",0.02
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Deschampsia.cespitosa",0.12
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Elymus.lanceolatus",0.04
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Erigeron.coulteri",0.02
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Fragaria.virginiana",0.23
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Hymenoxys.hoopesii",0.08
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Noccaea.fendleri",0.02
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Oreochrysum.parryi",0.04
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Phleum.alpinum",0.06
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Potentilla.pulcherrima",0.14
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Senecio.crassulus",0.09
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Taraxacum.officinale",0.01
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Thalictrum.fendleri",0.03
2024,"7/26/24","Emerald Lake","F7",7,13,"Castilleja",1.325,1.025,"Viola.adunca",0.01
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Bare.ground",0.18
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Achillea.millefolium",0.05
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Androsace.septentrionales",0.005
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Cirsium.griseum",0.1
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Deschampsia.cespitosa",0.03
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Draba.spectabilis",0.005
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Elymus.lanceolatus",0.02
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Erigeron.coulteri",0.03
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Fragaria.virginiana",0.1
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Heterotheca.sp.",0.01
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Hymenoxys.hoopesii",0.02
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Noccaea.fendleri",0.05
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Oreochrysum.parryi",0.28
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Phleum.alpinum",0.01
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Potentilla.glaucophylla",0.02
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Potentilla.pulcherrima",0.06
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Senecio.crassulus",0.06
2024,"7/26/24","Emerald Lake","F7C",7,14,"Control",1.05,0.87,"Viola.adunca",0.02
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Bare.ground",0.22
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.02
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Castilleja.septentrionalis",0.07
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Cirsium.griseum",0.03
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Deschampsia.cespitosa",0.1
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Elymus.lanceolatus",0.04
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Erigeron.coulteri",0.02
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Fragaria.virginiana",0.15
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Noccaea.fendleri",0.01
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Phleum.alpinum",0.02
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Potentilla.pulcherrima",0.18
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Senecio.crassulus",0.05
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Taraxacum.officinale",0.04
2024,"7/26/24","Emerald Lake","F8",8,15,"Castilleja",1,0.78,"Viola.adunca",0.04
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Bare.ground",0.4
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Achillea.millefolium",0.01
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Androsace.septentrionales",0.005
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Deschampsia.cespitosa",0.09
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Elymus.lanceolatus",0.03
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Erigeron.coulteri",0.05
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Fragaria.virginiana",0.11
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Noccaea.fendleri",0.01
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Phleum.alpinum",0.03
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Potentilla.glaucophylla",0.04
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Potentilla.pulcherrima",0.12
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Senecio.crassulus",0.07
2024,"7/26/24","Emerald Lake","F8C",8,16,"Control",1.005,0.605,"Taraxacum.officinale",0.03
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Bare.ground",0.3
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Achillea.millefolium",0.07
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Anemone.multifida",0.04
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Boechera.stricta",0.005
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Castilleja.septentrionalis",0.07
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Deschampsia.cespitosa",0.12
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Elymus.lanceolatus",0.04
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Fragaria.virginiana",0.16
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Noccaea.fendleri",0.03
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Phleum.alpinum",0.03
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Potentilla.pulcherrima",0.12
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Senecio.crassulus",0.03
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Taraxacum.officinale",0.05
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Trisetum.canescens",0.005
2024,"7/26/24","Emerald Lake","F9",9,17,"Castilleja",1.14,0.84,"Valeriana.edulis",0.06
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Bare.ground",0.15
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Achillea.millefolium",0.02
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Androsace.septentrionales",0.01
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Anemone.multifida",0.03
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.13
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Deschampsia.cespitosa",0.03
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Draba.spectabilis",0.02
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Elymus.lanceolatus",0.02
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Erigeron.coulteri",0.05
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Fragaria.virginiana",0.25
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Noccaea.fendleri",0.02
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Phleum.alpinum",0.01
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Potentilla.pulcherrima",0.13
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Senecio.crassulus",0.07
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Taraxacum.officinale",0.02
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Valeriana.edulis",0.04
2024,"7/26/24","Emerald Lake","F9C",9,18,"Control",1.005,0.855,"Viola.adunca",0.005
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Bare.ground",0.17
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Achillea.millefolium",0.01
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Agoseris.sp.",0.01
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Anemone.multifida",0.03
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.11
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Castilleja.septentrionalis",0.08
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Deschampsia.cespitosa",0.03
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Elymus.lanceolatus",0.01
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Erigeron.coulteri",0.03
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Fragaria.virginiana",0.18
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Noccaea.fendleri",0.005
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Poa.alpina",0.04
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Potentilla.glaucophylla",0.04
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Potentilla.pulcherrima",0.16
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Taraxacum.officinale",0.1
2024,"7/26/24","Emerald Lake","F10",10,19,"Castilleja",1.035,0.865,"Viola.adunca",0.02
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Bare.ground",0.35
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Achillea.millefolium",0.06
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Agoseris.sp.",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Androsace.septentrionales",0.005
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Anemone.multifida",0.04
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Boechera.stricta",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.05
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Deschampsia.cespitosa",0.03
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Erigeron.coulteri",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Fragaria.virginiana",0.1
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Phleum.alpinum",0.02
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Poa.alpina",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Potentilla.glaucophylla",0.01
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Potentilla.pulcherrima",0.2
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Senecio.crassulus",0.03
2024,"7/26/24","Emerald Lake","F10C",10,20,"Control",1.015,0.665,"Taraxacum.officinale",0.07
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Bare.ground",0.25
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Achillea.millefolium",0.04
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Agoseris.sp.",0.01
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Anemone.multifida",0.09
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.02
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Castilleja.septentrionalis",0.02
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Deschampsia.cespitosa",0.07
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Fragaria.virginiana",0.13
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Phleum.alpinum",0.01
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Potentilla.pulcherrima",0.25
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Senecio.crassulus",0.1
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Taraxacum.officinale",0.02
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Trisetum.canescens",0.01
2024,"7/26/24","Emerald Lake","F11",11,21,"Castilleja",1.05,0.8,"Viola.adunca",0.02
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Bare.ground",0.17
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Achillea.millefolium",0.03
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Agoseris.sp.",0.02
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Androsace.septentrionales",0.005
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Anemone.multifida",0.11
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Boechera.stricta",0.01
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..",0.12
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Deschampsia.cespitosa",0.02
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Draba.spectabilis",0.01
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Elymus.lanceolatus",0.01
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Erigeron.coulteri",0.01
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Fragaria.virginiana",0.19
2024,"7/26/24","Emerald Lake","F11C",11,22,"Control",1.005,0.835,"Potentilla.pulcherrima",0.15
