year,date,site,pair,plot,castilleja,total.cover,plant.cover,species,cover,functional.group,life.history,family
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Achillea.millefolium,0.06,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Boechera.stricta,0.005,forb,biennial,Brassicaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.03,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Castilleja.septentrionalis,0.09,hemiparasite,perennial,Orobanchaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Deschampsia.cespitosa,0.08,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Draba.spectabilis,0.03,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Elymus.lanceolatus,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Erigeron.coulteri,0.03,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Fragaria.virginiana,0.13,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Oreochrysum.parryi,0.12,forb,perennial,Asteracae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Phleum.alpinum,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Poa.alpina,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Taraxacum.officinale,0.05,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,3,Castilleja,1.11,0.81,Thalictrum.fendleri,0.005,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Bare.ground,0.25,,,
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Achillea.millefolium,0.1,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Anemone.multifida,0.03,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Aquilegia.coerulea,0.17,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.06,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Draba.spectabilis,0.02,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Elymus.lanceolatus,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Fragaria.virginiana,0.12,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Phleum.alpinum,0.04,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Poa.alpina,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Potentilla.pulcherrima,0.1,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Senecio.crassulus,0.05,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,2,4,Control,1.1,0.85,Taraxacum.officinale,0.11,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Bare.ground,0.35,,,
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Achillea.millefolium,0.03,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.07,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Castilleja.septentrionalis,0.02,hemiparasite,perennial,Orobanchaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Danthonia.parryi,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Deschampsia.cespitosa,0.08,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Erigeron.coulteri,0.03,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Fragaria.virginiana,0.07,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Poa.fendleriana,0.04,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Potentilla.pulcherrima,0.1,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Senecio.crassulus,0.08,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Taraxacum.officinale,0.06,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Thalictrum.fendleri,0.04,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,3,5,Castilleja,1,0.65,Viola.adunca,0.01,forb,perennial,Violaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Bare.ground,0.31,,,
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Achillea.millefolium,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Androsace.septentrionales,0.005,forb,annual,Primulaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Anemone.multifida,0.07,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.03,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Deschampsia.cespitosa,0.11,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Elymus.lanceolatus,0.04,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Erigeron.coulteri,0.04,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Fragaria.virginiana,0.1,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Poa.alpina,0.05,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Potentilla.pulcherrima,0.08,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Senecio.crassulus,0.09,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Trisetum.canescens,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,3,6,Control,1.005,0.695,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Bare.ground,0.12,,,
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Anemone.multifida,0.02,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.04,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Castilleja.septentrionalis,0.08,hemiparasite,perennial,Orobanchaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Deschampsia.cespitosa,0.09,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Draba.spectabilis,0.005,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Erigeron.coulteri,0.05,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Fragaria.virginiana,0.1,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Phleum.alpinum,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Potentilla.pulcherrima,0.26,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Senecio.crassulus,0.1,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Taraxacum.officinale,0.09,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Trisetum.canescens,0.005,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,7,Castilleja,1.01,0.89,Viola.adunca,0.01,forb,perennial,Violaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Bare.ground,0.1,,,
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Achillea.millefolium,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Agoseris.sp.,0.03,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Anemone.multifida,0.09,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Boechera.stricta,0.001,forb,biennial,Brassicaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Deschampsia.cespitosa,0.13,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Draba.spectabilis,0.02,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Elymus.lanceolatus,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Erigeron.coulteri,0.05,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Fragaria.virginiana,0.17,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Lupinus.argenteus,0.06,legume,perennial,Fabaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Phleum.alpinum,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Poa.alpina,0.07,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Potentilla.pulcherrima,0.2,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Senecio.crassulus,0.09,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Taraxacum.officinale,0.06,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Trisetum.canescens,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,4,8,Control,1.151,1.051,Viola.adunca,0.01,forb,perennial,Violaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Bare.ground,0.3,,,
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Achillea.millefolium,0.12,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Anemone.multifida,0.07,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Castilleja.septentrionalis,0.05,hemiparasite,perennial,Orobanchaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Deschampsia.cespitosa,0.11,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Elymus.lanceolatus,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Erigeron.coulteri,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Erigeron.leiomerus,0.2,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Fragaria.virginiana,0.07,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Poa.alpina,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Potentilla.pulcherrima,0.14,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Senecio.crassulus,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Taraxacum.officinale,0.05,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,9,Castilleja,1.23,0.93,Trisetum.canescens,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Bare.ground,0.3,,,
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Achillea.millefolium,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Anemone.multifida,0.04,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Boechera.stricta,0.01,forb,biennial,Brassicaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Deschampsia.cespitosa,0.07,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Erigeron.leiomerus,0.35,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Fragaria.virginiana,0.07,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Lupinus.argenteus,0.05,legume,perennial,Fabaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Poa.alpina,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Potentilla.pulcherrima,0.17,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Senecio.crassulus,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,5,10,Control,1.18,0.88,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Bare.ground,0.18,,,
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Achillea.millefolium,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Agoseris.sp.,0.04,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Anemone.multifida,0.03,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.02,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Castilleja.septentrionalis,0.11,hemiparasite,perennial,Orobanchaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Cirsium.griseum,0.04,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Deschampsia.cespitosa,0.05,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Elymus.lanceolatus,0.01,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Erigeron.coulteri,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Erigeron.leiomerus,0.28,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Fragaria.virginiana,0.12,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Poa.alpina,0.005,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Potentilla.pulcherrima,0.15,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Senecio.crassulus,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Trisetum.canescens,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,11,Castilleja,1.145,0.965,Viola.adunca,0.03,forb,perennial,Violaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Bare.ground,0.4,,,
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Achillea.millefolium,0.03,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Agoseris.sp.,0.02,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Anemone.multifida,0.05,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.02,sedge,perennial,Cyperaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Deschampsia.cespitosa,0.03,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Elymus.lanceolatus,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Erigeron.leiomerus,0.17,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Fragaria.virginiana,0.12,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Poa.alpina,0.02,grass,perennial,Poaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Potentilla.pulcherrima,0.07,forb,perennial,Rosaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Senecio.crassulus,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Taraxacum.officinale,0.01,forb,perennial,Asteraceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Thalictrum.fendleri,0.01,forb,perennial,Ranunculaceae
2024,7/25/2024,Emerald Lake,6,12,Control,1,0.6,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Bare.ground,0.3,,,
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Achillea.millefolium,0.02,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Agoseris.sp.,0.01,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Boechera.stricta,0.005,forb,biennial,Brassicaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Castilleja.septentrionalis,0.07,hemiparasite,perennial,Orobanchaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Cirsium.griseum,0.02,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Deschampsia.cespitosa,0.12,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Elymus.lanceolatus,0.04,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Erigeron.coulteri,0.02,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Fragaria.virginiana,0.23,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Hymenoxys.hoopesii,0.08,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Noccaea.fendleri,0.02,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Oreochrysum.parryi,0.04,forb,perennial,Asteracae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Phleum.alpinum,0.06,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Potentilla.pulcherrima,0.14,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Senecio.crassulus,0.09,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Taraxacum.officinale,0.01,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Thalictrum.fendleri,0.03,forb,perennial,Ranunculaceae
2024,7/26/24,Emerald Lake,7,13,Castilleja,1.325,1.025,Viola.adunca,0.01,forb,perennial,Violaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Bare.ground,0.18,,,
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Achillea.millefolium,0.05,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Androsace.septentrionales,0.005,forb,annual,Primulaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Cirsium.griseum,0.1,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Deschampsia.cespitosa,0.03,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Draba.spectabilis,0.005,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Elymus.lanceolatus,0.02,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Erigeron.coulteri,0.03,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Fragaria.virginiana,0.1,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Heterotheca.sp.,0.01,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Hymenoxys.hoopesii,0.02,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Noccaea.fendleri,0.05,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Oreochrysum.parryi,0.28,forb,perennial,Asteracae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Phleum.alpinum,0.01,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Potentilla.glaucophylla,0.02,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Potentilla.pulcherrima,0.06,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Senecio.crassulus,0.06,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,7,14,Control,1.05,0.87,Viola.adunca,0.02,forb,perennial,Violaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Bare.ground,0.22,,,
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Carex.sp...chalciolepis..ebenea..egglestonii..hoodii..,0.02,sedge,perennial,Cyperaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Castilleja.septentrionalis,0.07,hemiparasite,perennial,Orobanchaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Cirsium.griseum,0.03,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Deschampsia.cespitosa,0.1,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Elymus.lanceolatus,0.04,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Erigeron.coulteri,0.02,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Fragaria.virginiana,0.15,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Noccaea.fendleri,0.01,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Phleum.alpinum,0.02,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Potentilla.pulcherrima,0.18,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Senecio.crassulus,0.05,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Taraxacum.officinale,0.04,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,15,Castilleja,1,0.78,Viola.adunca,0.04,forb,perennial,Violaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Bare.ground,0.4,,,
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Achillea.millefolium,0.01,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Androsace.septentrionales,0.005,forb,annual,Primulaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Deschampsia.cespitosa,0.09,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Draba.spectabilis,0.01,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Elymus.lanceolatus,0.03,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Erigeron.coulteri,0.05,forb,perennial,Asteraceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Fragaria.virginiana,0.11,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Noccaea.fendleri,0.01,forb,perennial,Brassicaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Phleum.alpinum,0.03,grass,perennial,Poaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Potentilla.glaucophylla,0.04,forb,perennial,Rosaceae
2024,7/26/24,Emerald Lake,8,16,Control,1.005,0.605,Potentilla.pulcherrima,0.12,forb,perennial,Rosaceae
