year,date,site,fieldplot,pair,plot,block,collection,litter,removal,elevation,disturbance_distance,disturbance_type,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,3,0,0.03
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,4,1,0,0.04
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,6,0,0.04
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,10,9,0,0.1
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,10,1,0,0.1
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,20,7,0,0.2
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,Grossulariaceae,Ribes,montigenum,RIMO,Shrub,perennial,25,1,0,0.25
2024,8/8/24,Emerald Lake,14B,14,28,1,Post,Community,R,3216.001015,7.29,Trail,,,,bare,environmental,,45,0,0,0.45
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,0.1,1,1,0.001
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Ericaceae,Moneses,uniflora,MOUN,forb,perennial,0.2,1,0,0.002
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,0.5,1,0,0.005
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,2,0,0.01
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,4,0,0.01
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,,,,litter,environmental,,1,0,0,0.01
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,,,,rock,environmental,,2,0,0,0.02
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,2,1,0.02
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,5,11,1,0.05
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,7,1,0.05
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Poaceae,Trisetum,spicatum,TRSP,grass,perennial,5,2,0,0.05
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,6,5,0,0.06
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,8,4,0,0.08
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,4,0,0.1
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,12,1,0,0.12
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,25,9,1,0.25
2024,8/8/24,Emerald Lake,15A,15,29,1,Post,Castilleja,C,3216.514942,5.93,Treeline,,,,bare,environmental,,45,0,0,0.45
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Violaceae,Viola,nuttallii,VINU,forb,perennial,0.2,1,0,0.002
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,0.5,1,0,0.005
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,1,3,0,0.01
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,3,0,0.01
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,,,,rock,environmental,,3,0,0,0.03
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,1,0,0.05
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,8,6,0,0.08
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,15,6,0,0.15
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Asteraceae,Senecio,crassulus,SECR,forb,perennial,15,6,0,0.15
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,Poaceae,Melica,spectabilis,MESP,grass,perennial,20,5,0,0.2
2024,8/8/24,Emerald Lake,15B,15,30,1,Post,Castilleja,R,3218.547977,6.88,Trail,,,,bare,environmental,,65,0,0,0.65
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.1,1,0,0.001
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,0.5,1,0,0.005
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Poaceae,Festuca,earlei,FEEA,grass,perennial,1,3,0,0.01
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,2,0,0.01
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,,,,litter,environmental,,1,0,0,0.01
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1.5,1,0,0.015
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Poaceae,Calamagrostis,canadensis,CACA,grass,perennial,2,5,0,0.02
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,3,0,0.02
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,7,0,0.02
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,5,1,0.02
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,,,,rock,environmental,,2,0,0,0.02
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2.5,1,0,0.025
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,10,8,0,0.1
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,25,8,1,0.25
2024,8/8/24,Emerald Lake,16A,16,31,2,Post,Control,C,3216.43204,2.95,Treeline,,,,bare,environmental,,60,0,0,0.6
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,2,0,0.005
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Asteraceae,Agoseris,glauca,AGGL,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,0,0.01
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,,,,rock,environmental,,2,0,0,0.02
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,5,0,0.03
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,4,2,0,0.04
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,5,2,0,0.05
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,8,0,0.05
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Poaceae,Calamagrostis,canadensis,CACA,grass,perennial,10,3,0,0.1
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,15,7,0,0.15
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,20,7,0,0.2
2024,8/8/24,Emerald Lake,16B,16,32,2,Post,Control,R,3215.721708,5.1,Treeline,,,,bare,environmental,,60,0,0,0.6
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.5,2,0,0.005
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,1,4,0,0.01
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,7,0,0.01
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,,,,litter,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Asteraceae,Erigeron,elatior,EREL,forb,perennial,2,6,0,0.02
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,3,0,0.02
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,3,3,0,0.03
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,4,4,0,0.04
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,4,0,0.04
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,5,7,0,0.05
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,7,5,0,0.07
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Poaceae,Poa,pratensis,POPR,grass,perennial,10,11,0,0.1
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,Asteraceae,Senecio,crassulus,SECR,forb,perennial,10,6,0,0.1
2024,8/6/24,Emerald Lake,17A,17,33,4,Post,Community,R,3210.958403,5.61,Trail,,,,bare,environmental,,60,0,0,0.6
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,,,,rock,environmental,,0.5,0,0,0.005
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,,,,litter,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,1,0,0.02
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,1,0,0.02
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,3,15,0,0.03
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,3,3,0,0.03
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,4,1,0,0.04
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,5,1,1,0.05
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Polygonaceae,Rumex,salicifolius,RUSA,forb,perennial,5,2,0,0.05
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,6,8,0,0.06
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,10,4,0,0.1
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Poaceae,Poa,pratensis,POPR,grass,perennial,20,3,1,0.2
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,Melanthiaceae,Veratrum,californicum,VECA,forb,perennial,30,9,1,0.3
2024,8/6/24,Emerald Lake,17B,17,34,4,Post,Community,C,3214.838866,2.77,Trail,,,,bare,environmental,,35,0,0,0.35
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,,,,litter,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,,,,rock,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1,4,0,0.01
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Ericaceae,Moneses,uniflora,MOUN,forb,perennial,1.5,5,0,0.015
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,1,1,0.02
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,2,0,0.02
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,5,1,0.03
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,3,3,0,0.03
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,1,1,0.04
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,5,1,0,0.05
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,,,,bare,environmental,,25,0,0,0.25
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,35,2,0,0.35
2024,8/6/24,Emerald Lake,18A,18,35,5,Post,Community,C,3208.328564,3.55,Trail,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,40,9,1,0.4
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.5,2,0,0.005
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,7,0,0.02
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,2,5,0,0.02
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,3,2,0,0.03
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,1,0,0.03
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,,,,litter,environmental,,3,0,0,0.03
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,3,0,0.04
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,12,9,0,0.12
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,,,,bare,environmental,,15,0,0,0.15
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,20,1,0,0.2
2024,8/6/24,Emerald Lake,18B,18,36,5,Post,Community,R,3208.763818,4,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,60,20,0,0.6
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,0.5,2,0,0.005
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,3,0,0.01
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,,,,rock,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,2,1,0,0.02
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,2,4,1,0.02
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3,1,0,0.03
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,3,1,0,0.03
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Polygonaceae,Rumex,salicifolius,RUSA,forb,perennial,3,1,0,0.03
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,5,3,0,0.05
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,,,,litter,environmental,,5,0,0,0.05
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Poaceae,Poa,pratensis,POPR,grass,perennial,10,5,1,0.1
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,20,8,1,0.2
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,,,,bare,environmental,,30,0,0,0.3
2024,8/6/24,Emerald Lake,19A,19,37,5,Post,Castilleja,C,3208.841651,4.3,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,40,10,0,0.4
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Poaceae,Elymus,glaucus,ELGL,grass,perennial,1,6,0,0.01
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Poaceae,Melica,spectabilis,MESP,grass,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Asteraceae,Erigeron,elatior,EREL,forb,perennial,2,3,0,0.02
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Ericaceae,Moneses,uniflora,MOUN,forb,perennial,2,7,0,0.02
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,5,1,0,0.05
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Asteraceae,Senecio,crassulus,SECR,forb,perennial,5,5,0,0.05
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,8,4,0,0.08
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,,,,litter,environmental,,10,0,0,0.1
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,10,4,0,0.1
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Poaceae,Poa,pratensis,POPR,grass,perennial,10,3,0,0.1
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,25,10,0,0.25
2024,8/6/24,Emerald Lake,19B,19,38,5,Post,Castilleja,R,3208.213374,3.7,Treeline,,,,bare,environmental,,35,0,0,0.35
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Rubiaceae,Galium,bifolium,GABI,forb,perennial,0.1,1,0,0.001
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,0.5,1,0,0.005
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Onagraceae,Epilobium,ciliatum,EPCI,forb,perennial,1,6,0,0.01
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,,,,litter,environmental,,1,0,0,0.01
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Asteraceae,Taraxicum,officinale,TAOF,forb,perennial,1,2,0,0.01
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Fabaceae,Trifolium,hybridum,TRHY,legume,perennial,1,1,0,0.01
2024,8/6/24,Emerald Lake,20A,20,39,4,Post,Mixed,C,3210.320734,1.9,Trail,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,1.5,1,0,0.015
