TagID,Year_t,Goodbuds_t,logvol_t,Year_t1,Survival_t1,logvol_t1
31,2015,0,10.78301415,2016,1,11.02843131
32,2015,0,9.989210405,2016,1,9.919458393
33,2015,0,7.647020057,2016,1,7.977402359
34,2015,20,11.78418561,2016,1,11.85398854
35,2015,0,7.973982937,2016,1,7.071655912
36,2015,5,11.07665911,2016,1,11.24170301
37,2015,8,9.915838287,2016,1,10.19432916
39,2015,21,12.03488508,2016,1,11.94549523
40,2015,2,11.78616917,2016,1,11.48369162
41,2015,3,11.05737538,2016,1,11.20891539
42,2015,32,12.71837801,2016,1,12.88772486
44,2015,0,9.763636952,2016,1,10.29849991
45,2015,0,5.944644149,2016,1,6.834244389
46,2015,0,8.694755631,2016,1,8.862414881
47,2015,13,11.28192994,2016,1,11.37269541
48,2015,2,12.04602018,2016,1,12.16507954
49,2015,0,11.66904591,2016,1,11.63695677
50,2015,0,10.9497061,2016,1,10.85277011
51,2015,0,9.830962369,2016,1,9.888992246
52,2015,0,11.56141525,2016,1,11.67354962
53,2015,0,9.589621166,2016,1,9.52266101
54,2015,0,7.339135277,2016,1,8.02408569
55,2015,0,7.858748705,2016,1,8.479494302
57,2015,0,8.581408532,2016,1,9.241369712
58,2015,0,8.75953525,2016,1,8.619691122
60,2015,0,8.292436668,2016,1,8.692528202
61,2015,0,8.692528202,2016,1,9.612942895
62,2015,0,4.363605711,2016,1,5.462217999
63,2015,0,7.524640536,2016,1,6.601652283
64,2015,0,8.332009049,2016,1,8.885991935
65,2015,0,9.716340237,2016,1,10.49192944
67,2015,0,6.622935295,2016,1,7.562278828
68,2015,0,6.050004664,2016,1,6.198052101
69,2015,0,5.442015292,2016,1,6.021833787
70,2015,0,5.190700864,2016,1,5.762322592
71,2015,0,10.21718655,2016,1,10.44753549
72,2015,0,6.751450648,2016,1,7.602284163
73,2015,0,7.659442577,2016,1,8.00696465
74,2015,0,7.86266053,2016,1,8.134660213
75,2015,NA,NA,2016,NA,NA
76,2015,0,0.046117597,2016,1,0.723516421
77,2015,0,-1.627858836,2016,0,NA
79,2015,0,-0.934711655,2016,1,-1.222393729
82,2015,0,0.046117597,2016,1,0.046117597
85,2015,0,5.015930897,2016,1,5.504904921
86,2015,NA,NA,2016,1,6.288827126
87,2015,NA,NA,2016,1,2.284164169
56A,2015,0,4.482869132,2016,1,5.648005764
56B,2015,0,3.565098014,2016,0,NA
78A,2015,NA,NA,2016,NA,NA
78B,2015,NA,NA,2016,NA,NA
80A,2015,0,0.18451992,2016,1,0.605733385
80B,2015,0,0.531625413,2016,1,0.605733385
80C,2015,0,-1.627858836,2016,1,0.163900633
80D,2015,0,-1.627858836,2016,1,-1.627858836
80E,2015,0,-0.66277794,2016,1,0.269261148
80F,2015,0,-1.027421053,2016,1,0.163900633
80G,2015,NA,NA,2016,1,-0.241564476
80H,2015,NA,NA,2016,1,-0.241564476
80I,2015,NA,NA,2016,1,-0.087413796
80J,2015,NA,NA,2016,1,-0.241564476
80K,2015,NA,NA,2016,1,-2.033323944
81A,2015,NA,NA,2016,NA,NA
81B,2015,NA,NA,2016,NA,NA
81C,2015,NA,NA,2016,NA,NA
81D,2015,NA,NA,2016,NA,NA
81E,2015,NA,NA,2016,NA,NA
81F,2015,NA,NA,2016,NA,NA
83A,2015,0,-0.529246547,2016,1,0.451582705
83B,2015,0,-0.66277794,2016,1,-1.627858836
83C,2015,0,-1.810180395,2016,0,NA
84A,2015,0,0.163900633,2016,0,NA
84B,2015,0,0.046117597,2016,0,NA
84C,2015,0,0.046117597,2016,1,2.571846241
84D,2015,0,-0.241564476,2016,1,1.837877066
1,2015,0,10.60342986,2016,1,10.97378121
2,2015,0,8.132912414,2016,1,8.218070222
5,2015,0,11.165101,2016,1,11.13629032
6,2015,0,9.420583732,2016,1,9.437027993
7,2015,0,8.414245075,2016,1,8.286370813
8,2015,5,11.3686223,2016,1,12.34498134
9,2015,22,12.05822921,2016,1,11.51670625
10,2015,0,8.497771767,2016,1,7.868562327
11,2015,11,12.52774406,2016,1,12.38846132
12,2015,10,12.04606627,2016,1,12.4327394
13,2015,0,8.314224234,2016,1,8.440521493
14,2015,45,13.0067485,2016,1,13.01058195
16,2015,0,7.026135397,2016,1,5.496082513
17,2015,55,12.59292637,2016,1,12.68728393
18,2015,2,10.43945162,2016,1,10.78092606
19,2015,48,13.17230665,2016,1,13.1953169
20,2015,2,11.6880034,2016,1,11.27127765
21,2015,3,11.4234295,2016,1,11.43049708
22,2015,0,3.459737499,2016,1,5.174535927
23,2015,25,11.94078226,2016,1,11.96139207
24,2015,13,11.59170687,2016,1,13.17037643
25,2015,6,13.27929534,2016,1,12.95088078
26,2015,89,13.90740336,2016,1,14.32961162
27,2015,1,10.69195907,2016,1,10.74654912
28,2015,7,12.00168834,2016,1,12.47156595
29,2015,0,11.55794746,2016,1,11.28829021
32,2015,NA,NA,2016,NA,NA
33,2015,3,12.04599676,2016,1,12.0997767
34,2015,26,12.20336069,2016,1,12.21079582
36,2015,0,9.988885957,2016,1,9.966545228
37,2015,0,3.852780087,2016,1,2.125559139
38,2015,0,6.898492293,2016,1,7.084078432
39,2015,2,10.66469574,2016,1,10.53893229
42,2015,0,9.776292887,2016,1,9.897653744
43,2015,17,12.7163817,2016,1,12.56151149
44,2015,14,12.23407241,2016,1,12.09030641
45,2015,18,11.41898686,2016,1,11.31966532
46,2015,26,12.3415738,2016,1,12.37340488
47,2015,1,10.36352401,2016,1,11.00723918
48,2015,0,9.498089559,2016,1,9.50528876
49,2015,38,13.32488112,2016,1,13.44327013
51,2015,0,8.212866395,2016,1,8.667130117
52,2015,18,12.14639561,2016,1,12.20333083
53,2015,72,12.62925588,2016,1,12.79493323
54,2015,42,12.78400382,2016,1,12.90940223
55,2015,0,6.686810091,2016,1,6.1677877
56,2015,26,12.39840523,2016,1,12.58108068
57,2015,113,13.3257145,2016,1,13.51471912
59,2015,22,12.59873192,2016,1,12.79631234
60,2015,1,9.861780942,2016,1,9.905287469
61,2015,31,12.45638031,2016,1,12.8331175
62,2015,1,10.94642117,2016,1,11.11889043
63,2015,0,9.280174495,2016,1,9.334460135
64,2015,1,11.64545009,2016,1,10.63026215
65,2015,1,11.64545009,2016,1,11.75601613
66,2015,71,12.9525017,2016,1,12.71212519
67,2015,0,4.349337739,2016,1,2.081639905
68,2015,0,8.182855316,2016,1,8.433515266
69,2015,0,8.032877518,2016,1,6.755802962
70,2015,41,13.15066725,2016,1,12.10947394
71,2015,NA,NA,2016,1,12.57350918
72,2015,0,9.538327871,2016,1,9.329923325
73,2015,6,11.71069061,2016,1,11.94534659
74,2015,0,8.262273261,2016,1,8.735161045
76,2015,19,12.98416142,2016,1,12.86069823
77,2015,32,12.38970646,2016,1,13.05516879
78,2015,1,10.37278533,2016,1,10.8133966
79,2015,25,12.5604614,2016,1,12.67551492
80,2015,6,12.25733635,2016,1,12.1387251
83,2015,0,9.066189922,2016,1,9.846616818
84,2015,0,7.340494896,2016,1,8.563310789
85,2015,NA,NA,2016,NA,NA
87,2015,0,6.209432401,2016,1,6.95624506
88,2015,0,7.22699636,2016,1,7.052642973
89,2015,0,7.531609205,2016,1,7.562380864
90,2015,0,8.439559981,2016,1,7.977402359
91,2015,0,6.15536518,2016,1,3.650255823
93,2015,0,7.967947997,2016,1,8.653517056
94,2015,0,4.517756391,2016,1,5.08752455
95,2015,0,7.340325045,2016,1,7.919548833
96,2015,0,2.774787085,2016,0,NA
97,2015,0,7.524640536,2016,1,8.479494302
98,2015,0,6.95624506,2016,1,5.944644149
99,2015,0,5.826861113,2016,1,5.99871137
100,2015,0,0.857047813,2016,1,3.865202607
102,2015,0,6.037582144,2016,1,5.69332972
104,2015,NA,NA,2016,1,6.982460333
105,2015,NA,NA,2016,1,-0.647029583
101A,2015,0,0.605733385,2016,0,NA
101B,2015,0,1.66797803,2016,1,1.416663601
75A,2015,0,6.765130752,2016,1,6.625368809
1,2016,22,12.24559982,2017,1,12.22247818
3,2016,0,9.366477614,2017,1,9.623130273
4,2016,0,11.25709302,2017,1,10.89033114
5,2016,0,9.381437272,2017,1,9.595943518
6,2016,0,10.08777888,2017,1,10.34964725
8,2016,0,9.868937247,2017,1,9.598628227
9,2016,0,11.78719804,2017,1,11.56549781
11,2016,0,9.428965904,2017,1,9.47165503
13,2016,1,11.67323466,2017,1,11.17011238
15,2016,0,9.379847482,2017,1,9.394043632
16,2016,0,11.45124903,2017,1,11.4045543
17,2016,0,2.802957962,2017,1,1.416663601
20,2016,3,11.30921859,2017,1,11.36448697
23,2016,3,12.08650085,2017,1,12.02956531
24,2016,1,11.04125996,2017,1,11.47869218
25,2016,2,10.86230444,2017,1,11.29599262
26,2016,0,11.08904343,2017,1,11.24661738
29,2016,0,7.849960901,2017,1,8.158926346
30,2016,0,7.626817349,2017,1,4.797280275
32,2016,2,10.4002826,2017,1,10.51245855
33,2016,0,8.618792798,2017,1,8.777857493
34,2016,0,11.98190185,2017,1,11.73576878
35,2016,1,11.01007739,2017,1,11.64430291
38,2016,6,11.42902549,2017,1,12.2317139
39,2016,0,9.85974882,2017,1,10.25317595
41,2016,16,12.22247818,2017,1,12.52000836
42,2016,13,11.98216307,2017,1,12.4084258
43,2016,2,11.98614082,2017,1,12.18123115
44,2016,0,10.24227476,2017,1,10.20645423
45,2016,5,12.03631009,2017,1,11.99943643
51,2016,0,6.95624506,2017,1,6.356035875
52,2016,0,10.74544711,2017,1,11.54899273
54,2016,1,11.98190185,2017,1,11.95549896
55,2016,2,11.8154531,2017,1,11.56247467
56,2016,0,10.95902186,2017,1,11.28361312
59,2016,4,11.83607045,2017,1,11.75309503
60,2016,0,10.82796554,2017,1,10.55106355
62,2016,0,7.6312717,2017,1,7.721692602
64,2016,0,6.633667612,2017,1,7.519719214
66,2016,0,10.0230705,2017,1,10.1396675
67,2016,0,9.740133338,2017,1,9.708615805
68,2016,0,6.46284988,2017,1,6.755802962
70,2016,0,8.64805397,2017,1,8.600425921
74,2016,0,4.349337739,2017,1,0.8776671
77,2016,0,5.685361551,2017,1,4.902532765
78,2016,0,8.117023686,2017,1,7.46429842
79,2016,0,7.357586451,2017,1,6.974716628
80,2016,0,9.377945247,2017,1,9.145938335
83,2016,0,8.778210452,2017,1,6.497772152
84,2016,0,6.158139107,2017,1,5.8474804
85,2016,0,7.196034433,2017,1,7.403673798
86,2016,0,9.037804323,2017,1,9.080138365
87,2016,0,2.936489355,2017,1,2.957108642
89,2016,0,5.242540656,2017,1,5.927523108
90,2016,0,6.15536518,2017,1,6.400487638
91,2016,0,8.679492543,2017,1,8.850592781
95,2016,0,3.244790715,2017,1,3.054272391
96,2016,0,6.1677877,2017,0,NA
97,2016,0,6.645988096,2017,1,6.428779281
118,2016,0,3.830307231,2017,1,2.44401287
119,2016,0,8.737001456,2017,1,8.419902205
121,2016,0,5.887485735,2017,0,NA
122,2016,0,6.434889065,2017,1,4.70837675
123,2016,NA,NA,2017,1,6.488956286
124,2016,NA,NA,2017,1,6.828309653
126,2016,NA,NA,2017,1,-1.810180395
127,2016,NA,NA,2017,1,0.163900633
128,2016,NA,NA,2017,1,-1.473708158
125A,2016,NA,NA,2017,1,0.269261148
125B,2016,NA,NA,2017,1,0.269261148
125C,2016,NA,NA,2017,1,5.260288796
120A,2016,0,3.722022621,2017,1,4.189252324
120B,2016,0,-0.241564476,2017,0,NA
19A,2016,5,11.18848469,2017,1,11.57963214
19B,2016,8,10.32734571,2017,1,10.11367522
51B,2016,0,7.841764133,2017,1,7.807862582
53X,2016,0,9.642910138,2017,1,9.16347882
53Y,2016,0,11.18122565,2017,1,11.27425264
63A,2016,0,10.49215652,2017,1,10.34847984
69A,2016,0,7.145267729,2017,1,7.266628586
63B,2016,0,8.050712762,2017,1,8.679848605
69B,2016,0,3.678757333,2017,1,4.278864482
69C,2016,0,4.440566752,2017,1,4.307035359
73C,2016,0,3.277415942,2017,0,NA
75A,2016,0,9.918772161,2017,1,9.778104831
75B,2016,0,8.889588379,2017,1,9.012697084
82A,2016,0,6.189766607,2017,1,5.113841858
82B,2016,0,4.641237448,2017,1,3.054272391
82C,2016,0,3.200454901,2017,1,4.777369622
92A,2016,0,2.243342175,2017,1,2.774787085
92B,2016,0,5.397679478,2017,1,1.144729886
TR1,2016,0,10.0136709,2017,1,10.15251538
TR11,2016,0,9.256476719,2017,1,9.387096901
TR12,2016,0,9.539477627,2017,1,9.894224566
TR13,2016,0,9.177651476,2017,1,8.894339665
TR2,2016,0,9.7494378,2017,1,9.616646732
TR3,2016,0,9.921205675,2017,1,10.38959245
TR5,2016,0,6.846774741,2017,1,4.012865502
TR8,2016,0,9.498089559,2017,1,9.126164187
TR9,2016,0,10.26578812,2017,1,10.50325317
1,2016,0,10.80095728,2017,1,11.02567249
2,2016,3,11.10530641,2017,1,10.98367892
3,2016,0,10.1229175,2017,1,8.822593387
5,2016,0,6.591107998,2017,1,6.252945508
8,2016,73,13.49161573,2017,1,13.22369617
9,2016,26,11.97051012,2017,1,12.24637807
11,2016,10,12.02245627,2017,1,12.13009323
13,2016,15,11.84295711,2017,1,11.93989738
16,2016,0,10.1140491,2017,1,10.64275233
17,2016,9,11.76816679,2017,1,12.25541255
18,2016,0,9.107472054,2017,1,9.52266101
19,2016,7,11.22275881,2017,1,11.51352255
21,2016,0,11.1792457,2017,1,11.13284098
22,2016,0,8.48480856,2017,1,6.628142736
24,2016,27,11.99627933,2017,1,11.87654134
25,2016,3,12.57159806,2017,1,12.61537135
27,2016,0,9.54043318,2017,1,9.721763077
31,2016,12,11.89471319,2017,1,11.89021018
35,2016,0,8.00160845,2017,1,6.706452641
36,2016,2,11.50306777,2017,1,10.81703647
37,2016,11,12.11721781,2017,1,12.00723355
42,2016,7,11.76243584,2017,1,11.35674326
45,2016,53,12.48849875,2017,1,12.01149353
46,2016,0,11.23422144,2017,1,11.15015711
47,2016,7,11.06893876,2017,1,11.20027307
48,2016,0,11.30854116,2017,1,11.80565897
49,2016,9,11.93312586,2017,1,12.0703873
51,2016,7,12.10916644,2017,1,11.90174585
52,2016,0,9.544658657,2017,1,9.719877471
53,2016,0,6.880764404,2017,1,7.299189811
54,2016,3,10.72327761,2017,1,10.66660923
55,2016,0,10.40955844,2017,1,10.80095728
56,2016,14,11.52013525,2017,1,11.53842573
57,2016,7,11.36222494,2017,1,11.10560546
58,2016,0,10.42056145,2017,1,10.93299713
59,2016,0,5.216601592,2017,1,6.358306024
61,2016,0,7.303957401,2017,1,7.078576355
66,2016,0,2.531024247,2017,0,NA
68,2016,3,10.53582809,2017,1,11.0363947
69,2016,0,3.82460921,2017,1,3.244790715
70,2016,0,11.65968503,2017,1,11.5838881
72,2016,0,9.012697084,2017,1,9.65376489
73,2016,0,7.043256437,2017,1,7.727447306
74,2016,0,7.723981098,2017,1,7.491023925
75,2016,0,7.071655912,2017,1,7.22699636
76,2016,0,4.706012682,2017,1,5.399159863
78,2016,0,5.036550184,2017,0,NA
79,2016,0,-0.241564476,2017,1,-1.627858836
82,2016,0,7.003852809,2017,1,6.680093709
83,2016,0,2.531024247,2017,1,3.917318608
88,2016,0,6.780709257,2017,1,6.674158973
90,2016,0,8.229916311,2017,1,6.953872876
91,2016,0,7.052642973,2017,1,5.113841858
93,2016,0,5.762322592,2017,1,6.722571137
96,2016,0,4.82313804,2017,1,4.612417009
97,2016,0,5.944644149,2017,1,6.500136219
98,2016,0,-0.241564476,2017,1,-0.81692862
99,2016,2,5.08752455,2017,1,5.504904921
100,2016,0,8.02408569,2017,1,8.389552462
101,2016,0,2.284164169,2017,1,3.159632906
102,NA,NA,NA,2017,1,4.440566752
103,NA,NA,NA,2017,1,4.949538807
104,NA,NA,NA,2017,1,5.076555518
71A,2016,0,7.606198062,2017,1,8.62393541
71B,2016,0,6.73416093,2017,1,6.909725045
80A,2016,0,5.826861113,2017,1,3.958140603
80B,2016,0,5.712544285,2017,1,1.432411958
80C,2016,0,6.809641586,2017,1,6.680011523
94A,2016,0,-0.647029583,2017,1,0.163900633
94B,2016,0,2.957108642,2017,0,NA
95B,2016,0,2.284164169,2017,0,NA
TR1,2016,0,10.28864551,2017,1,10.32059958
TR11,2016,1,10.86637577,2017,1,11.1264277
TR12,2016,0,5.610638005,2017,1,5.160361874
TR13,2016,0,9.048818604,2017,1,8.676639474
TR15,2016,0,10.00954719,2017,1,9.47195234
TR16,2016,0,8.583701478,2017,1,9.191359291
TR18,2016,0,9.883625591,2017,1,9.731806663
TR2,2016,0,10.14582961,2017,1,10.37133723
TR3,2016,0,7.270688903,2017,1,7.586407153
TR4,2016,0,10.14539549,2017,1,9.870643108
TR7,2016,0,8.687749404,2017,1,8.577509508
1,2016,24,13.64451327,2017,1,13.87479312
2,2016,6,11.25709302,2017,1,11.34986251
3,2016,7,11.30832274,2017,1,11.55652301
4,2016,47,12.57477905,2017,1,12.72727528
5,2016,28,11.45368255,2017,1,11.76198391
6,2016,54,13.18363199,2017,1,13.17510747
7,2016,81,13.20800981,2017,1,13.61364937
8,2016,13,10.78335902,2017,1,11.75278664
9,2016,17,11.87976694,2017,1,12.0109933
10,2016,0,11.4045543,2017,1,11.8257096
11,2016,0,10.7054454,2017,1,10.77196974
13,2016,33,11.13360354,2017,1,12.52081492
14,2016,18,13.03953832,2017,1,13.0016225
15,2016,0,8.209844976,2017,1,8.537685241
16,2016,48,13.38397535,2017,1,13.23921526
17,2016,0,9.175790066,2017,1,9.398998656
18,2016,1,11.09930852,2017,1,12.10249898
19,2016,1,11.54998655,2017,1,11.30911268
20,2016,12,12.75398792,2017,1,12.73622274
21,2016,8,12.30421802,2017,1,11.93797253
22,2016,40,14.05391536,2017,1,13.65950952
23,2016,12,10.92501113,2017,1,10.83450325
24,2016,22,10.57962614,2017,1,10.52179865
25,2016,0,10.60234692,2017,1,11.0802711
26,2016,158,13.60939302,2017,1,13.91296365
27,2016,0,9.583745296,2017,1,9.784793152
28,2016,45,12.15583902,2017,1,11.85306624
30,2016,55,13.1606378,2017,1,12.93058714
31,2016,12,10.73799148,2017,1,11.12340608
33,2016,27,13.22486131,2017,1,13.01339304
34,2016,1,11.07297509,2017,1,11.18552801
35,2016,3,11.87976694,2017,1,11.70697157
37,2016,16,11.52672969,2017,1,12.11983673
38,2016,6,11.03825127,2017,1,11.00496193
40,2016,9,11.57270925,2017,1,11.85200694
41,2016,22,12.39651296,2017,1,12.52116721
43,2016,6,12.00884398,2017,1,12.34878085
44,2016,53,12.74146557,2017,1,13.00445267
45,2016,0,10.90924269,2017,1,10.75929015
46,2016,0,10.09065702,2017,1,9.81128732
47,2016,0,6.340460664,2017,1,3.958140603
48,2016,NA,NA,2017,1,10.06096762
50,2016,0,10.14022551,2017,1,9.223418115
51,2016,27,12.80285556,2017,1,12.75546014
52,2016,0,11.22238081,2017,1,10.80346314
53,2016,1,11.27182921,2017,1,11.62062722
54,2016,0,8.920775421,2017,1,8.795899593
56,2016,11,12.02343252,2017,1,12.00259844
57,2016,7,11.58687586,2017,1,11.60348091
58,2016,0,12.3734871,2017,1,12.50985599
60,2016,0,10.88109233,2017,1,10.71670973
61,2016,39,12.87083274,2017,1,12.69642043
62,2016,240,14.1129149,2017,1,14.40081264
63,2016,86,12.94440449,2017,1,13.01337684
64,2016,35,11.4234295,2017,1,11.27159929
65,2016,0,8.985042869,2017,1,9.775999251
66,2016,15,11.25789743,2017,1,11.40304693
70,2016,12,12.76916877,2017,1,12.82956613
71,2016,0,8.784702807,2017,1,9.032001056
72,2016,0,7.884362327,2017,1,7.439803679
73,2016,0,3.345420671,2017,0,NA
75,2016,25,11.93614728,2017,1,12.12563801
77,2016,0,8.864895766,2017,1,9.655502509
78,2016,0,8.538377522,2017,1,9.268102409
80,2016,8,11.73539685,2017,1,11.8495139
81,2016,58,12.96249993,2017,1,13.10712419
85,2016,0,9.841939897,2017,1,10.18955665
87,2016,0,6.710526617,2017,1,6.848512361
91,2016,0,9.012122701,2017,1,9.197384487
92,2016,0,8.209203973,2017,1,8.288051236
93,2016,0,5.462217999,2017,1,5.462217999
96,2016,0,7.815918593,2017,1,7.504628096
97,2016,0,9.054035741,2017,1,8.977933834
98,2016,2,10.05914038,2017,1,9.842493101
99,2016,0,8.75953525,2017,1,9.52403937
100,2016,0,8.987793902,2017,1,9.382407568
101,2016,0,7.607239187,2017,1,7.967743936
104,2016,0,7.43734015,2017,1,7.841764133
105,2016,0,7.602284163,2017,1,7.904130157
108,2016,0,7.339135277,2017,1,7.909768863
109,2016,0,5.830327321,2017,1,6.30951586
112,2016,0,1.955660102,2017,1,1.550194994
115,2016,0,0.605733385,2017,1,2.689629277
116,2016,0,4.152884679,2017,1,4.951392376
118,2016,0,7.294799463,2017,1,7.537205191
119,2016,0,3.917318608,2017,1,5.293799348
120,2016,0,2.125559139,2017,1,2.611066955
131,2016,0,1.65555551,2017,1,1.303334916
134,2016,0,1.080191365,2017,0,NA
135,2016,0,3.970563123,2017,1,4.99221437
136,2016,NA,NA,2017,1,9.356439042
137,2016,NA,NA,2017,1,3.319718322
138,2016,NA,NA,2017,1,0.269261148
103A,2016,0,7.929351905,2017,1,7.983492293
103B,2016,0,6.574075515,2017,1,7.085558817
103D,2016,0,6.546656235,2017,1,6.356035875
113A,2016,0,1.483802904,2017,1,0.451582705
113B,2016,0,1.080191365,2017,1,0.046117597
113C,2016,0,1.416663601,2017,1,0.269261148
132A,2016,0,1.868648725,2017,1,4.82313804
132B,2016,0,0.857047813,2017,1,1.224772593
132C,2016,0,2.977311349,2017,1,5.236640934
132E,2016,0,2.890299973,2017,1,5.763145299
89A,2016,0,6.909725045,2017,1,7.961100603
89C,2016,0,7.084078432,2017,1,7.53448106
89D,2016,0,6.158139107,2017,1,6.483869247
94A,2016,0,7.915997024,2017,1,8.818369587
94B,2016,0,8.156000229,2017,1,7.43734015
94C,2016,0,3.734997051,2017,1,3.917318608
3,2016,2,11.2286144,2017,1,11.48967624
5,2016,0,7.423876505,2017,1,7.003852809
6,2016,0,7.541659541,2017,1,8.954964287
7,2016,0,10.20645423,2017,1,10.25248367
9,2016,0,9.632000667,2017,1,10.03220133
11,2016,0,6.265215601,2017,1,8.004213616
12,2016,6,12.38102311,2017,1,12.85016786
15,2016,1,9.746091876,2017,1,10.07736327
16,2016,1,10.33359123,2017,1,11.28526389
17,2016,7,12.32956786,2017,1,12.15223385
19,2016,0,10.49971158,2017,1,10.70196714
22,2016,1,11.37582911,2017,1,11.67386171
23,2016,0,11.00497063,2017,1,11.27080083
24,2016,0,8.668087384,2017,1,8.725429638
25,2016,0,11.40875709,2017,1,11.3366867
27,2016,0,10.2782972,2017,1,10.64245854
31,2016,0,9.963803869,2017,1,9.95816838
32,2016,0,8.65269435,2017,1,8.954507925
35,2016,42,12.64050411,2017,1,12.90266998
38,2016,5,11.46697163,2017,1,11.63592077
39,2016,6,11.63063671,2017,1,12.2095228
40,2016,0,10.16282462,2017,1,10.51245855
41,2016,1,11.28829021,2017,1,11.4259173
43,2016,0,8.839577958,2017,1,9.52403937
45,2016,0,11.25933227,2017,1,11.32635252
46,2016,0,8.860002155,2017,1,9.545220707
47,2016,11,11.71364007,2017,1,11.97456122
48,2016,5,11.12864469,2017,1,10.94389805
49,2016,0,7.399599822,2017,1,7.86266053
51,2016,0,10.69823434,2017,1,10.84887688
53,2016,20,11.56353297,2017,1,11.40304693
54,2016,0,10.45888959,2017,1,10.69543669
56,2016,0,11.41043574,2017,1,11.3379287
57,2016,8,11.22597303,2017,1,11.55808761
58,2016,0,11.86261386,2017,1,12.04146921
61,2016,0,10.835724,2017,1,10.90924269
62,2016,25,12.5716689,2017,1,12.60182194
63,2016,0,9.189803878,2017,1,9.233221327
64,2016,0,10.95675983,2017,1,10.84248395
65,2016,0,7.791985827,2017,1,9.228881202
66,2016,0,7.463097218,2017,1,6.751450648
67,2016,0,9.191919448,2017,1,4.98776002
68,2016,0,10.76115601,2017,1,10.92967669
70,2016,0,5.749900072,2017,1,5.08752455
72,2016,0,9.265467263,2017,1,9.120831526
73,2016,0,11.08846327,2017,1,10.97564675
74,2016,2,11.86830559,2017,1,11.84731543
75,2016,8,11.50793988,2017,1,11.57617546
76,2016,8,11.7587583,2017,1,11.73181763
77,2016,0,8.671043488,2017,1,8.818679487
78,2016,0,9.085432372,2017,1,8.747172825
79,2016,0,9.740811272,2017,1,9.81584516
80,2016,0,11.2996042,2017,1,11.11724586
81,2016,0,5.015930897,2017,1,5.259693735
82,2016,1,11.57454725,2017,1,11.29775946
83,2016,0,5.247373251,2017,0,NA
84,2016,0,7.932856677,2017,1,8.65269435
86,2016,0,8.875837901,2017,1,9.384983101
87,2016,0,3.244790715,2017,1,4.371904514
88,2016,0,2.243342175,2017,1,2.648807283
89,2016,0,7.084078432,2017,1,7.121926461
90,2016,0,8.926216282,2017,1,9.861780942
91,2016,0,9.012122701,2017,1,9.512460696
92,2016,0,8.275228636,2017,1,8.159619107
93,2016,0,8.711493697,2017,1,3.264993422
94,2016,0,4.70837675,2017,1,4.195187059
95,2016,0,7.084078432,2017,0,NA
96,2016,0,7.197407117,2017,1,6.763771132
97,2016,0,9.265615907,2017,1,9.777852544
98,2016,0,9.145938335,2017,1,9.518514494
99,2016,0,8.338415704,2017,1,8.777131012
102,2016,0,4.635539426,2017,1,3.264993422
103,2016,0,5.00018254,2017,1,4.195187059
104,2016,0,8.479494302,2017,1,8.047786644
105,2016,0,9.32896466,2017,1,10.3324795
106,2016,0,9.479041364,2017,1,9.068168641
107,2016,0,8.304216173,2017,1,7.602284163
109,2016,0,8.845025089,2017,1,8.962808125
110,2016,0,3.159632906,2017,1,0.569365741
111,2016,0,3.958140603,2017,0,NA
112,2016,0,8.551895886,2017,1,8.811546873
113,2016,0,8.845025089,2017,1,7.575490488
117,2016,0,7.86266053,2017,1,7.266399989
118,2016,0,3.997361316,2017,1,4.109788152
119,2016,0,6.195787094,2017,1,5.763145299
124,2016,0,6.232326221,2017,1,NA
127,2016,0,1.837877066,2017,1,2.880249637
128,2016,0,1.955660102,2017,0,NA
129,2016,0,4.152884679,2017,0,NA
130,2016,0,3.629636536,2017,1,4.276594334
132,2016,0,-0.241564476,2017,1,-1.627858836
134,2016,0,2.648807283,2017,0,NA
135,2016,0,2.466485726,2017,1,4.467214693
136,2016,0,2.774787085,2017,1,1.837877066
137,2016,0,2.243342175,2017,1,2.125559139
138,2016,0,3.734997051,2017,1,0.739264778
139,2016,0,2.125559139,2017,1,1.504005612
140,2016,NA,NA,2017,1,3.789721951
141,2016,NA,NA,2017,1,2.44401287
142A,2016,NA,NA,2017,1,0.163900633
142B,2016,NA,NA,2017,1,2.197152792
142C,2016,NA,NA,2017,1,-1.627858836
142D,2016,NA,NA,2017,1,2.069319421
142E,2016,NA,NA,2017,1,0.364571328
142F,2016,NA,NA,2017,1,-1.473708158
142G,2016,NA,NA,2017,1,-2.033323944
108A,2016,0,6.755802962,2017,1,7.485419823
108B,2016,0,3.917318608,2017,1,5.254578634
116A,2016,0,1.262512921,2017,1,2.794989793
116B,2016,0,-0.241564476,2017,1,0.451582705
116C,2016,0,-2.033323944,2017,1,-1.810180395
120B,2016,0,-0.647029583,2017,0,NA
120C,2016,0,-0.647029583,2017,1,-0.647029583
120D,2016,0,-0.241564476,2017,0,NA
120E,2016,0,-1.340176763,2017,1,NA
120F,2016,0,-0.241564476,2017,1,NA
120G,2016,0,-0.241564476,2017,0,NA
120H,2016,0,-0.241564476,2017,1,NA
120I,2016,0,-0.241564476,2017,0,NA
121A,2016,0,2.963043378,2017,1,0.204722627
121B,2016,0,1.891121581,2017,1,0.204722627
122A,2016,0,-0.241564476,2017,1,5.642685987
122B,2016,0,1.65555551,2017,1,1.878699061
123A,2016,0,7.537205191,2017,1,7.980116064
126A,2016,0,2.284164169,2017,1,3.054272391
